"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"736","2013-10-01 06:04:43","2013-10-01 06:16:59","379","W 31 St & 7 Ave","40.749156","-73.9916","496","E 16 St & 5 Ave","40.73726186","-73.99238967","15717","Subscriber","1956","1"
"1424","2013-10-01 06:04:44","2013-10-01 06:28:28","450","W 49 St & 8 Ave","40.76227205","-73.98788205","2021","W 45 St & 8 Ave","40.75929124","-73.98859651","17651","Subscriber","1989","1"
"339","2013-10-01 06:05:07","2013-10-01 06:10:46","438","St Marks Pl & 1 Ave","40.72779126","-73.98564945","316","Fulton St & William St","40.70955958","-74.00653609","19968","Subscriber","1965","1"
"471","2013-10-01 06:05:13","2013-10-01 06:13:04","251","Mott St & Prince St","40.72317958","-73.99480012","249","Harrison St & Hudson St","40.71870987","-74.0090009","15652","Subscriber","1965","1"
"442","2013-10-01 06:05:17","2013-10-01 06:12:39","358","Christopher St & Greenwich St","40.73291553","-74.00711384","2004","6 Ave & Broome St","40.724399","-74.004704","19724","Subscriber","1962","1"
"1816","2013-10-01 06:05:20","2013-10-01 06:35:36","529","W 42 St & 8 Ave","40.7575699","-73.99098507","527","E 33 St & 1 Ave","40.74315566","-73.97434726","19237","Subscriber","1975","1"
"489","2013-10-01 06:05:21","2013-10-01 06:13:30","386","Centre St & Worth St","40.71494807","-74.00234482","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","15727","Subscriber","1982","1"
"425","2013-10-01 06:05:25","2013-10-01 06:12:30","317","E 6 St & Avenue B","40.72453734","-73.98185424","285","Broadway & E 14 St","40.73454567","-73.99074142","15231","Subscriber","1988","1"
"436","2013-10-01 06:05:28","2013-10-01 06:12:44","492","W 33 St & 7 Ave","40.75019995","-73.99093085","527","E 33 St & 1 Ave","40.74315566","-73.97434726","16947","Subscriber","1986","1"
"963","2013-10-01 06:05:56","2013-10-01 06:21:59","316","Fulton St & William St","40.70955958","-74.00653609","311","Norfolk St & Broome St","40.7172274","-73.98802084","19938","Subscriber","1965","1"
"520","2013-10-01 06:06:04","2013-10-01 06:14:44","379","W 31 St & 7 Ave","40.749156","-73.9916","497","E 17 St & Broadway","40.73704984","-73.99009296","20645","Subscriber","1970","2"
"1397","2013-10-01 06:06:05","2013-10-01 06:29:22","499","Broadway & W 60 St","40.76915505","-73.98191841","351","Front St & Maiden Ln","40.70530954","-74.00612572","14775","Subscriber","1985","2"
"328","2013-10-01 06:06:17","2013-10-01 06:11:45","459","W 20 St & 11 Ave","40.746745","-74.007756","357","E 11 St & Broadway","40.73261787","-73.99158043","16526","Subscriber","1982","1"
"261","2013-10-01 06:06:35","2013-10-01 06:10:56","434","9 Ave & W 18 St","40.74317449","-74.00366443","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","18593","Subscriber","1985","2"
"496","2013-10-01 06:06:40","2013-10-01 06:14:56","477","W 41 St & 8 Ave","40.75640548","-73.9900262","359","E 47 St & Park Ave","40.75510267","-73.97498696","18982","Subscriber","1963","1"
"382","2013-10-01 06:06:42","2013-10-01 06:13:04","421","Clermont Ave & Park Ave","40.69573398","-73.97129668","430","York St & Jay St","40.7014851","-73.98656928","19061","Subscriber","1982","1"
"619","2013-10-01 06:06:44","2013-10-01 06:17:03","223","W 13 St & 7 Ave","40.73781509","-73.99994661","524","W 43 St & 6 Ave","40.75527307","-73.98316936","15349","Subscriber","1983","1"
"546","2013-10-01 06:06:44","2013-10-01 06:15:50","477","W 41 St & 8 Ave","40.75640548","-73.9900262","456","E 53 St & Madison Ave","40.7597108","-73.97402311","19761","Subscriber","1970","1"
"1275","2013-10-01 06:07:13","2013-10-01 06:28:28","521","8 Ave & W 31 St","40.75044999","-73.99481051","367","E 53 St & Lexington Ave","40.75828065","-73.97069431","19861","Subscriber","1961","1"
"631","2013-10-01 06:07:17","2013-10-01 06:17:48","326","E 11 St & 1 Ave","40.72953837","-73.98426726","173","Broadway & W 49 St","40.76064679","-73.98442659","19641","Subscriber","1987","1"
"717","2013-10-01 06:07:24","2013-10-01 06:19:21","422","W 59 St & 10 Ave","40.770513","-73.988038","359","E 47 St & Park Ave","40.75510267","-73.97498696","17191","Subscriber","1978","2"
"153","2013-10-01 06:07:32","2013-10-01 06:10:05","439","E 4 St & 2 Ave","40.7262807","-73.98978041","229","Great Jones St","40.72743423","-73.99379025","17203","Subscriber","1990","1"
"372","2013-10-01 06:07:36","2013-10-01 06:13:48","341","Stanton St & Mangin St","40.71782143","-73.97628939","311","Norfolk St & Broome St","40.7172274","-73.98802084","15256","Subscriber","1978","1"
"446","2013-10-01 06:07:57","2013-10-01 06:15:23","477","W 41 St & 8 Ave","40.75640548","-73.9900262","167","E 39 St & 3 Ave","40.7489006","-73.97604882","15685","Subscriber","1956","1"
"225","2013-10-01 06:07:57","2013-10-01 06:11:42","344","Monroe St & Bedford Ave","40.6851443","-73.95380904","436","Hancock St & Bedford Ave","40.68216564","-73.95399026","19827","Subscriber","1970","2"
"468","2013-10-01 06:08:01","2013-10-01 06:15:49","461","E 20 St & 2 Ave","40.73587678","-73.98205027","267","Broadway & W 36 St","40.75097711","-73.98765428","18260","Subscriber","1977","2"
"2158","2013-10-01 06:08:02","2013-10-01 06:44:00","245","Myrtle Ave & St Edwards St","40.69327018","-73.97703874","493","W 45 St & 6 Ave","40.7568001","-73.98291153","19012","Subscriber","1985","1"
"531","2013-10-01 06:08:24","2013-10-01 06:17:15","447","8 Ave & W 52 St","40.76370739","-73.9851615","367","E 53 St & Lexington Ave","40.75828065","-73.97069431","15350","Subscriber","1983","2"
"724","2013-10-01 06:08:25","2013-10-01 06:20:29","487","E 20 St & FDR Drive","40.73314259","-73.97573881","151","Cleveland Pl & Spring St","40.7218158","-73.99720307","14952","Subscriber","1968","1"
"752","2013-10-01 06:08:33","2013-10-01 06:21:05","439","E 4 St & 2 Ave","40.7262807","-73.98978041","518","E 39 St & 2 Ave","40.74780373","-73.9734419","16289","Subscriber","1978","1"
"1823","2013-10-01 06:08:39","2013-10-01 06:39:02","2002","Wythe Ave & Metropolitan Ave","40.716887","-73.963198","195","Liberty St & Broadway","40.70905623","-74.01043382","20237","Subscriber","1953","1"
"2400","2013-10-01 06:08:44","2013-10-01 06:48:44","2002","Wythe Ave & Metropolitan Ave","40.716887","-73.963198","379","W 31 St & 7 Ave","40.749156","-73.9916","17591","Subscriber","1964","1"
"348","2013-10-01 06:08:44","2013-10-01 06:14:32","465","Broadway & W 41 St","40.75513557","-73.98658032","518","E 39 St & 2 Ave","40.74780373","-73.9734419","19568","Subscriber","1987","1"
"207","2013-10-01 06:08:45","2013-10-01 06:12:12","320","Church St & Leonard St","40.71743998","-74.00583475","417","Barclay St & Church St","40.71291224","-74.01020234","16206","Subscriber","1981","1"
"756","2013-10-01 06:09:07","2013-10-01 06:21:43","317","E 6 St & Avenue B","40.72453734","-73.98185424","358","Christopher St & Greenwich St","40.73291553","-74.00711384","19547","Subscriber","1976","1"
"286","2013-10-01 06:09:23","2013-10-01 06:14:09","252","MacDougal St & Washington Sq","40.73226398","-73.99852205","482","W 15 St & 7 Ave","40.73935542","-73.99931783","18532","Subscriber","1981","1"
"826","2013-10-01 06:09:32","2013-10-01 06:23:18","511","E 14 St & Avenue B","40.72938685","-73.97772429","257","Lispenard St & Broadway","40.71939226","-74.00247214","16977","Subscriber","1966","1"
"509","2013-10-01 06:09:32","2013-10-01 06:18:01","302","Avenue D & E 3 St","40.72082834","-73.97793172","295","Pike St & E Broadway","40.71406667","-73.99293911","16372","Subscriber","1967","1"
"789","2013-10-01 06:09:55","2013-10-01 06:23:04","379","W 31 St & 7 Ave","40.749156","-73.9916","511","E 14 St & Avenue B","40.72938685","-73.97772429","20509","Subscriber","1957","1"
"360","2013-10-01 06:09:59","2013-10-01 06:15:59","441","E 52 St & 2 Ave","40.756014","-73.967416","536","1 Ave & E 30 St","40.74144387","-73.97536082","20625","Subscriber","1989","1"
"514","2013-10-01 06:09:59","2013-10-01 06:18:33","448","W 37 St & 10 Ave","40.75660359","-73.9979009","519","Pershing Square N","40.75188406","-73.97770164","14780","Subscriber","1981","2"
"440","2013-10-01 06:10:10","2013-10-01 06:17:30","520","W 52 St & 5 Ave","40.75992262","-73.97648516","167","E 39 St & 3 Ave","40.7489006","-73.97604882","18521","Subscriber","1967","1"
"764","2013-10-01 06:10:10","2013-10-01 06:22:54","367","E 53 St & Lexington Ave","40.75828065","-73.97069431","426","West St & Chambers St","40.71754834","-74.01322069","14665","Subscriber","1990","1"
"788","2013-10-01 06:10:18","2013-10-01 06:23:26","521","8 Ave & W 31 St","40.75044999","-73.99481051","228","E 48 St & 3 Ave","40.7546011026","-73.971878855","14895","Subscriber","1954","1"
"963","2013-10-01 06:10:19","2013-10-01 06:26:22","521","8 Ave & W 31 St","40.75044999","-73.99481051","504","1 Ave & E 15 St","40.73221853","-73.98165557","18475","Subscriber","1976","1"
"1197","2013-10-01 06:10:27","2013-10-01 06:30:24","539","Metropolitan Ave & Bedford Ave","40.71534825","-73.96024116","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","17248","Customer",\N,"0"
"209","2013-10-01 06:10:27","2013-10-01 06:13:56","538","W 49 St & 5 Ave","40.75795248","-73.97787642","352","W 56 St & 6 Ave","40.76340613","-73.97722479","14813","Subscriber","1958","1"
"715","2013-10-01 06:10:31","2013-10-01 06:22:26","477","W 41 St & 8 Ave","40.75640548","-73.9900262","528","2 Ave & E 31 St","40.74290902","-73.97706058","16300","Subscriber","1963","1"
"729","2013-10-01 06:10:42","2013-10-01 06:22:51","448","W 37 St & 10 Ave","40.75660359","-73.9979009","173","Broadway & W 49 St","40.76064679","-73.98442659","17384","Subscriber","1989","1"
"740","2013-10-01 06:10:47","2013-10-01 06:23:07","417","Barclay St & Church St","40.71291224","-74.01020234","534","Water - Whitehall Plaza","40.70255065","-74.0127234","15073","Subscriber","1965","1"
"800","2013-10-01 06:10:48","2013-10-01 06:24:08","499","Broadway & W 60 St","40.76915505","-73.98191841","137","E 56 St & Madison Ave","40.761628","-73.972924","14614","Customer",\N,"0"
"483","2013-10-01 06:10:51","2013-10-01 06:18:54","477","W 41 St & 8 Ave","40.75640548","-73.9900262","359","E 47 St & Park Ave","40.75510267","-73.97498696","18380","Subscriber","1968","1"
"899","2013-10-01 06:10:54","2013-10-01 06:25:53","527","E 33 St & 1 Ave","40.74315566","-73.97434726","524","W 43 St & 6 Ave","40.75527307","-73.98316936","17752","Subscriber","1959","1"
"469","2013-10-01 06:10:56","2013-10-01 06:18:45","514","12 Ave & W 40 St","40.76087502","-74.00277668","459","W 20 St & 11 Ave","40.746745","-74.007756","17921","Subscriber","1981","1"
"651","2013-10-01 06:10:57","2013-10-01 06:21:48","477","W 41 St & 8 Ave","40.75640548","-73.9900262","305","E 58 St & 3 Ave","40.76095756","-73.96724467","19596","Subscriber","1962","1"
"503","2013-10-01 06:11:01","2013-10-01 06:19:24","492","W 33 St & 7 Ave","40.75019995","-73.99093085","318","E 43 St & Vanderbilt Ave","40.75320159","-73.9779874","15859","Subscriber","1978","1"
"526","2013-10-01 06:11:03","2013-10-01 06:19:49","346","Bank St & Hudson St","40.73652889","-74.00618026","426","West St & Chambers St","40.71754834","-74.01322069","16793","Subscriber","1970","1"
"1691","2013-10-01 06:11:08","2013-10-01 06:39:19","521","8 Ave & W 31 St","40.75044999","-73.99481051","337","Old Slip & Front St","40.7037992","-74.00838676","17116","Subscriber","1950","1"
"727","2013-10-01 06:11:13","2013-10-01 06:23:20","251","Mott St & Prince St","40.72317958","-73.99480012","309","Murray St & West St","40.7149787","-74.013012","15989","Subscriber","1988","1"
"430","2013-10-01 06:11:17","2013-10-01 06:18:27","323","Lawrence St & Willoughby St","40.69236178","-73.98631746","253","W 13 St & 5 Ave","40.73543934","-73.99453948","20570","Subscriber","1984","2"
"380","2013-10-01 06:11:20","2013-10-01 06:17:40","477","W 41 St & 8 Ave","40.75640548","-73.9900262","352","W 56 St & 6 Ave","40.76340613","-73.97722479","16061","Subscriber","1978","1"
"711","2013-10-01 06:11:26","2013-10-01 06:23:17","342","Columbia St & Rivington St","40.71739973","-73.98016555","417","Barclay St & Church St","40.71291224","-74.01020234","16127","Subscriber","1971","1"
"592","2013-10-01 06:11:27","2013-10-01 06:21:19","521","8 Ave & W 31 St","40.75044999","-73.99481051","456","E 53 St & Madison Ave","40.7597108","-73.97402311","17972","Subscriber","1962","1"
"464","2013-10-01 06:11:27","2013-10-01 06:19:11","492","W 33 St & 7 Ave","40.75019995","-73.99093085","479","9 Ave & W 45 St","40.76019252","-73.9912551","15135","Subscriber","1970","1"
"1099","2013-10-01 06:11:34","2013-10-01 06:29:53","521","8 Ave & W 31 St","40.75044999","-73.99481051","347","W Houston St & Hudson St","40.72873888","-74.00748842","19275","Subscriber","1949","1"
"632","2013-10-01 06:11:36","2013-10-01 06:22:08","514","12 Ave & W 40 St","40.76087502","-74.00277668","352","W 56 St & 6 Ave","40.76340613","-73.97722479","15095","Subscriber","1958","1"
"611","2013-10-01 06:11:37","2013-10-01 06:21:48","403","E 2 St & 2 Ave","40.72502876","-73.99069656","417","Barclay St & Church St","40.71291224","-74.01020234","15112","Subscriber","1981","1"
"756","2013-10-01 06:11:41","2013-10-01 06:24:17","492","W 33 St & 7 Ave","40.75019995","-73.99093085","305","E 58 St & 3 Ave","40.76095756","-73.96724467","18822","Subscriber","1965","1"
"916","2013-10-01 06:11:43","2013-10-01 06:26:59","523","W 38 St & 8 Ave","40.75466591","-73.99138152","507","E 25 St & 2 Ave","40.73912601","-73.97973776","17892","Subscriber","1964","1"
"563","2013-10-01 06:11:48","2013-10-01 06:21:11","492","W 33 St & 7 Ave","40.75019995","-73.99093085","359","E 47 St & Park Ave","40.75510267","-73.97498696","15683","Subscriber","1969","1"
"303","2013-10-01 06:11:51","2013-10-01 06:16:54","357","E 11 St & Broadway","40.73261787","-73.99158043","402","Broadway & E 22 St","40.7403432","-73.98955109","16526","Subscriber","1994","1"
"387","2013-10-01 06:11:55","2013-10-01 06:18:22","488","W 39 St & 9 Ave","40.75645824","-73.99372222","458","11 Ave & W 27 St","40.751396","-74.005226","18361","Subscriber","1952","1"
"835","2013-10-01 06:11:55","2013-10-01 06:25:50","492","W 33 St & 7 Ave","40.75019995","-73.99093085","511","E 14 St & Avenue B","40.72938685","-73.97772429","17001","Subscriber","1964","1"
"258","2013-10-01 06:11:57","2013-10-01 06:16:15","494","W 26 St & 8 Ave","40.74734825","-73.99723551","525","W 34 St & 11 Ave","40.75594159","-74.0021163","18386","Subscriber","1958","1"
"373","2013-10-01 06:11:58","2013-10-01 06:18:11","519","Pershing Square N","40.75188406","-73.97770164","510","W 51 St & 6 Ave","40.7606597","-73.98042047","17526","Subscriber","1979","1"
"350","2013-10-01 06:11:58","2013-10-01 06:17:48","479","9 Ave & W 45 St","40.76019252","-73.9912551","318","E 43 St & Vanderbilt Ave","40.75320159","-73.9779874","19319","Subscriber","1988","1"
"1266","2013-10-01 06:11:58","2013-10-01 06:33:04","501","FDR Drive & E 35 St","40.744219","-73.97121214","502","Henry St & Grand St","40.714215","-73.981346","19461","Subscriber","1972","1"
"922","2013-10-01 06:12:00","2013-10-01 06:27:22","435","W 21 St & 6 Ave","40.74173969","-73.99415556","521","8 Ave & W 31 St","40.75044999","-73.99481051","18065","Subscriber","1986","1"
"511","2013-10-01 06:12:15","2013-10-01 06:20:46","477","W 41 St & 8 Ave","40.75640548","-73.9900262","164","E 47 St & 2 Ave","40.75323098","-73.97032517","18634","Subscriber","1957","1"
"500","2013-10-01 06:12:17","2013-10-01 06:20:37","521","8 Ave & W 31 St","40.75044999","-73.99481051","486","Broadway & W 29 St","40.7462009","-73.98855723","18853","Subscriber","1969","1"
"526","2013-10-01 06:12:18","2013-10-01 06:21:04","521","8 Ave & W 31 St","40.75044999","-73.99481051","212","W 16 St & The High Line","40.74334935","-74.00681753","15773","Subscriber","1975","1"
"87","2013-10-01 06:12:19","2013-10-01 06:13:46","325","E 19 St & 3 Ave","40.73624527","-73.98473765","475","E 16 St & Irving Pl","40.73524276","-73.98758561","18112","Subscriber","1975","1"
"557","2013-10-01 06:12:38","2013-10-01 06:21:55","521","8 Ave & W 31 St","40.75044999","-73.99481051","325","E 19 St & 3 Ave","40.73624527","-73.98473765","15915","Subscriber","1982","1"
"1251","2013-10-01 06:12:40","2013-10-01 06:33:31","353","S Portland Ave & Hanson Pl","40.68539567","-73.97431458","481","S 3 St & Bedford Ave","40.71260486","-73.96264403","20623","Customer",\N,"0"
"339","2013-10-01 06:12:45","2013-10-01 06:18:24","366","Clinton Ave & Myrtle Ave","40.693261","-73.968896","324","DeKalb Ave & Hudson Ave","40.689888","-73.981013","16466","Subscriber","1966","1"
"1542","2013-10-01 06:12:45","2013-10-01 06:38:27","488","W 39 St & 9 Ave","40.75645824","-73.99372222","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","14604","Subscriber","1982","2"
"230","2013-10-01 06:12:46","2013-10-01 06:16:36","454","E 51 St & 1 Ave","40.75455731","-73.96592976","359","E 47 St & Park Ave","40.75510267","-73.97498696","17749","Subscriber","1990","1"
"331","2013-10-01 06:12:48","2013-10-01 06:18:19","477","W 41 St & 8 Ave","40.75640548","-73.9900262","484","W 44 St & 5 Ave","40.75500254","-73.98014437","18106","Subscriber","1969","1"
"421","2013-10-01 06:12:49","2013-10-01 06:19:50","264","Maiden Ln & Pearl St","40.70706456","-74.00731853","309","Murray St & West St","40.7149787","-74.013012","17032","Subscriber","1990","1"
"433","2013-10-01 06:13:01","2013-10-01 06:20:14","521","8 Ave & W 31 St","40.75044999","-73.99481051","500","Broadway & W 51 St","40.76228826","-73.98336183","19648","Subscriber","1970","1"
"1688","2013-10-01 06:13:02","2013-10-01 06:41:10","2000","Front St & Washington St","40.70255088","-73.98940236","540","Lexington Ave & E 26 St","40.74147286","-73.98320928","18602","Subscriber","1985","2"
"327","2013-10-01 06:13:07","2013-10-01 06:18:34","438","St Marks Pl & 1 Ave","40.72779126","-73.98564945","357","E 11 St & Broadway","40.73261787","-73.99158043","17659","Subscriber","1969","1"
